Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Dealers_Total,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg
NO,41.69427202057607,-104.2360750424521,42.2738347808549,41.11465060605097,-103.46280173108316,-105.00934835382104,670,0,"(41.69427202057607, -104.2360750424521)",69158.0,670_0_no,5,5.0,7.229821568003701e-05,7.229821568003701e-05,1.0
NO,41.70468095452592,-105.7827463302468,42.284242660281286,41.125060592200136,-105.00934833105744,-106.55614432943618,671,0,"(41.70468095452592, -105.78274633024681)",39016.0,671_0_no,3,3.0,7.689153167931106e-05,7.689153167931106e-05,1.0
NO,41.715093671768216,-107.32966710488712,42.29465432257712,41.13547436207167,-106.55614430664494,-108.10318990312928,672,0,"(41.715093671768216, -107.32966710488711)",11733.0,672_0_no,1,1.0,8.522969402539845e-05,8.522969402539845e-05,1.0
NO,41.72551017489321,-108.87683758898098,42.30506977033247,41.14589191825601,-108.10318988031035,-109.6504852976516,673,0,"(41.72551017489321, -108.87683758898098)",29769.0,673_0_no,1,1.0,3.359199166918607e-05,3.359199166918607e-05,1.0
NO,41.735930466494274,-110.4242580054232,42.31548900614056,41.1563132633467,-109.65048527480496,-111.19803073604145,674,0,"(41.735930466494274, -110.4242580054232)",24297.0,674_0_no,1,1.0,4.1157344528131047e-05,4.1157344528131047e-05,1.0
NO,41.74635454916789,-111.97192857739589,42.32591203259767,41.16673839994039,-111.19803071316704,-112.74582644162471,675,0,"(41.74635454916789, -111.97192857739587)",420730.0,675_0_no,9,9.0,2.1391391153471347e-05,2.1391391153471347e-05,1.0
NO,41.75678242551365,-113.51984952836892,42.33633885230328,41.17716733063685,-112.74582641872249,-114.29387263801532,676,0,"(41.75678242551365, -113.51984952836891)",3496.0,676_0_no,0,0.0,0.0,0.0,0.0
NO,41.767214098134296,-115.06802108210054,42.34676946785993,41.18760005803901,-114.29387261508523,-115.84216954911584,677,0,"(41.767214098134296, -115.06802108210054)",2888.0,677_0_no,0,0.0,0.0,0.0,0.0
NO,41.7776495696357,-116.61644346263785,42.35720388187332,41.19803658475289,-115.84216952615785,-117.39071739911785,678,0,"(41.7776495696357, -116.61644346263783)",1256.0,678_0_no,0,0.0,0.0,0.0,0.0
NO,41.78808884262688,-118.1651168943172,42.36764209695232,41.208476913387706,-117.39071737613187,-118.93951641250254,679,0,"(41.78808884262688, -118.16511689431721)",1322.0,679_0_no,0,0.0,0.0,0.0,0.0
NO,41.79853191971997,-119.71404160176496,42.3780841157089,41.21892104655575,-118.9395163894886,-120.4885668140413,680,0,"(41.79853191971997, -119.71404160176495)",1725.0,680_0_no,1,1.0,0.0005797101449275362,0.0005797101449275362,1.0
NO,41.80897880353029,-121.2632178098977,42.3885299407582,41.229368986872544,-120.4885667909993,-122.03786882879608,681,0,"(41.808978803530294, -121.2632178098977)",40476.0,681_0_no,1,1.0,2.470599861646408e-05,2.470599861646408e-05,1.0
NO,41.81942949667633,-122.812645743923,42.39897957471853,41.23982073695671,-122.03786880572598,-123.58742268212,682,0,"(41.81942949667633, -122.81264574392299)",175044.0,682_0_no,6,6.0,3.427709604442312e-05,3.427709604442312e-05,1.0
NO,41.82988400177968,-124.36232562933976,42.40943302021135,41.25027629943005,-123.58742265902173,-125.13722859965776,683,0,"(41.82988400177968, -124.36232562933975)",42268.0,683_0_no,1,1.0,2.365855966688748e-05,2.365855966688748e-05,1.0
NO,42.6211261994868,-70.84922904624567,43.20059492089122,42.04159864733453,-70.06459011933863,-71.6338679731527,687,0,"(42.6211261994868, -70.84922904624567)",4548984.0,687_0_no,194,194.0,4.2646885546311e-05,4.2646885546311e-05,1.0
NO,42.631876871870695,-72.41864188322887,43.21134450104289,42.05235041026502,-71.6338679477778,-73.20341581867994,688,0,"(42.631876871870695, -72.41864188322887)",1265484.0,688_0_no,99,99.0,7.823093772817357e-05,7.823093772817357e-05,1.0
NO,42.64263156697916,-73.9883248620825,43.222098103481294,42.06310619636557,-73.20341579327287,-74.77323393089212,689,0,"(42.64263156697916, -73.9883248620825)",1122599.0,689_0_no,69,69.0,6.146451226127941e-05,6.146451226127941e-05,1.0
NO,42.65339028769711,-75.55827823260333,43.23285573109121,42.073866008521264,-74.77323390545281,-76.34332255975384,690,0,"(42.65339028769711, -75.55827823260333)",691581.0,690_0_no,70,70.0,0.00010121735559536772,0.00010121735559536772,1.0
NO,42.66415303691309,-77.12850224492408,43.243617386761024,42.08462984962084,-76.34332253428225,-77.9136819555659,691,0,"(42.66415303691309, -77.12850224492408)",790103.0,691_0_no,69,69.0,8.733038603827602e-05,8.733038603827602e-05,1.0
NO,42.6749198175193,-78.69899714951396,43.25438307338272,42.09539772255668,-77.91368193006198,-79.48431236896593,692,0,"(42.6749198175193, -78.69899714951396)",1290884.0,692_0_no,70,70.0,5.4226406090709933e-05,5.4226406090709933e-05,1.0
NO,42.68569063241158,-80.26976319717932,43.26515279385198,42.10616963022479,-79.48431234342961,-81.05521405092902,693,0,"(42.68569063241158, -80.26976319717932)",39172.0,693_0_no,9,9.0,0.0002297559481262126,0.0002297559481262126,1.0
NO,42.696465484489416,-81.8408006390643,43.27592655106814,42.11694557552484,-81.05521402536024,-82.62638725276835,694,0,"(42.696465484489416, -81.8408006390643)",87875.0,694_0_no,5,5.0,5.689900426742532e-05,5.689900426742532e-05,1.0
NO,42.70724437665597,-83.41210972665141,43.28670434793419,42.127725561360194,-82.62638722716706,-84.19783222613576,695,0,"(42.70724437665597, -83.41210972665141)",4832275.0,695_0_no,171,171.0,3.5387058890481194e-05,3.5387058890481194e-05,1.0
NO,42.71802731181808,-84.9836907117622,43.29748618735674,42.138509590637824,-84.19783220050189,-85.7695492230225,696,0,"(42.718027311818076, -84.9836907117622)",1355525.0,696_0_no,69,69.0,5.09027867431438e-05,5.09027867431438e-05,1.0
NO,42.72881429288621,-86.55554384655784,43.30827207224616,42.14929766626844,-85.769549197356,-87.34153849575968,697,0,"(42.72881429288621, -86.55554384655784)",451919.0,697_0_no,26,26.0,5.753243390961655e-05,5.753243390961655e-05,1.0
NO,42.739605322774565,-88.1276693835398,43.31906200551643,42.16008979116637,-87.3415384700605,-88.9138002970191,698,0,"(42.739605322774565, -88.1276693835398)",2797020.0,698_0_no,114,114.0,4.0757663513310595e-05,4.0757663513310595e-05,1.0
NO,42.75040040440102,-89.70006757555043,43.329855990085264,42.1708859682497,-88.91380027128716,-90.48633487981373,699,0,"(42.75040040440102, -89.70006757555043)",855587.0,699_0_no,61,61.0,7.129608093624611e-05,7.129608093624611e-05,1.0
NO,42.76119954068712,-91.27273867577364,43.34065402887404,42.18168620044016,-90.48633485404898,-92.05914249749831,700,0,"(42.761199540687116, -91.27273867577365)",237389.0,700_0_no,33,33.0,0.0001390123383981566,0.0001390123383981566,1.0
NO,42.772002734558114,-92.84568293773552,43.35145612480784,42.192490490663175,-92.05914247170074,-93.6322234037703,701,0,"(42.772002734558114, -92.84568293773552)",285029.0,701_0_no,29,29.0,0.00010174403306330233,0.00010174403306330233,1.0
NO,42.78280998894301,-94.41890061530488,43.36226228081549,42.20329884184792,-93.63222337793977,-95.20557785267002,702,0,"(42.78280998894301, -94.41890061530489)",126936.0,702_0_no,19,19.0,0.0001496817293754333,0.0001496817293754333,1.0
NO,42.79362130677446,-95.9923919626941,43.37307249982948,42.21411125692725,-95.2055778268065,-96.7792060985817,703,0,"(42.79362130677446, -95.9923919626941)",230584.0,703_0_no,30,30.0,0.0001301044304895396,0.0001301044304895396,1.0
NO,42.80443669098889,-97.56615723445954,43.38388678478605,42.22492773883776,-96.77920607268516,-98.35310839623392,704,0,"(42.80443669098889, -97.56615723445954)",78291.0,704_0_no,13,13.0,0.00016604718294567703,0.00016604718294567703,1.0
NO,42.81525614452642,-99.14019668550232,43.39470513862516,42.235748290519766,-98.35310837030428,-99.92728500070037,705,0,"(42.81525614452642, -99.14019668550232)",19885.0,705_0_no,3,3.0,0.00015086748805632387,0.00015086748805632387,1.0
NO,42.82607967033094,-100.71451057106891,43.40552756429052,42.24657291491732,-99.92728497473756,-101.50173616740028,706,0,"(42.82607967033094, -100.71451057106891)",15335.0,706_0_no,2,2.0,0.00013042060645582,0.00013042060645582,1.0
NO,42.83690727135005,-102.2890991467518,43.41635406472955,42.25740161497821,-101.50173614140428,-103.07646215209932,707,0,"(42.83690727135005, -102.2890991467518)",26173.0,707_0_no,3,3.0,0.00011462193863905552,0.00011462193863905552,1.0
NO,42.84773895053511,-103.86396266849007,43.42718464289346,42.26823439365398,-103.07646212607004,-104.65146321091012,708,0,"(42.84773895053511, -103.86396266849007)",5811.0,708_0_no,1,1.0,0.00017208742040956807,0.00017208742040956807,1.0
NO,42.85857471084124,-105.43910139257018,43.43801930173717,42.279071253899936,-104.65146318484749,-106.22673960029287,709,0,"(42.85857471084124, -105.43910139257018)",36784.0,709_0_no,1,1.0,2.718573292735972e-05,2.718573292735972e-05,1.0
NO,42.86941455522733,-107.01451557562643,43.44885804421941,42.28991219867514,-106.22673957419684,-107.80229157705604,710,0,"(42.86941455522733, -107.01451557562645)",57372.0,710_0_no,2,2.0,3.4860210555671756e-05,3.4860210555671756e-05,1.0
NO,42.88025848665601,-108.59020547464182,43.45970087330265,42.30075723094243,-107.80229155092655,-109.37811939835709,711,0,"(42.88025848665601, -108.59020547464182)",38114.0,711_0_no,2,2.0,5.247415647793462e-05,5.247415647793462e-05,1.0
NO,42.89110650809373,-110.16617134694847,43.47054779195312,42.31160635366838,-109.37811937219408,-110.9542233217029,712,0,"(42.89110650809373, -110.16617134694849)",16242.0,712_0_no,4,4.0,0.00024627508927471984,0.00024627508927471984,1.0
NO,42.90195862251068,-111.7424134502285,43.48139880314092,42.32245956982345,-110.95422329550632,-112.53060360495068,713,0,"(42.901958622510676, -111.7424134502285)",136811.0,713_0_no,6,6.0,4.3856122680193845e-05,4.3856122680193845e-05,1.0
NO,42.912814832880855,-113.31893204251448,43.49225390983978,42.33331688238175,-112.53060357872046,-114.10726050630848,714,0,"(42.912814832880855, -113.31893204251448)",34846.0,714_0_no,3,3.0,8.609309533375423e-05,8.609309533375423e-05,1.0
NO,42.923675142182056,-114.89572738219022,43.50311311502739,42.34417829432128,-114.10726048004456,-115.68419428433587,715,0,"(42.923675142182056, -114.89572738219022)",61329.0,715_0_no,6,6.0,9.783299907058651e-05,9.783299907058651e-05,1.0
NO,42.93453955339588,-116.4727997279914,43.51397642168515,42.35504380862383,-115.68419425803818,-117.2614051979446,716,0,"(42.93453955339588, -116.47279972799139)",93798.0,716_0_no,2,2.0,2.1322416256210155e-05,2.1322416256210155e-05,1.0
NO,42.94540806950775,-118.05014933900615,43.52484383279832,42.36591342827501,-117.26140517161308,-118.83889350639926,717,0,"(42.94540806950775, -118.05014933900617)",1254.0,717_0_no,0,0.0,0.0,0.0,0.0
NO,42.95628069350688,-119.6277764746759,43.535715351355925,42.37678715626418,-118.83889348003386,-120.41665946931792,718,0,"(42.956280693506876, -119.6277764746759)",202.0,718_0_no,0,0.0,0.0,0.0,0.0
NO,42.96715742838632,-121.20568139479576,43.54659098035086,42.38766499558462,-120.4166594429186,-121.99470334667292,719,0,"(42.96715742838632, -121.20568139479576)",6026.0,719_0_no,0,0.0,0.0,0.0,0.0
NO,42.97803827714296,-122.78386435951543,43.55747072277983,42.39854694923336,-121.99470332023958,-123.57302539879127,720,0,"(42.978038277142964, -122.78386435951543)",136925.0,720_0_no,5,5.0,3.6516341062625523e-05,3.6516341062625523e-05,1.0
NO,42.98892324277753,-124.36232562933976,43.568354581643376,42.40943302021135,-123.57302537232388,-125.15162588635562,721,0,"(42.98892324277753, -124.36232562933975)",72541.0,721_0_no,2,2.0,2.7570615238279043e-05,2.7570615238279043e-05,1.0
NO,43.753743226012574,-68.228391829151,44.33309674651842,43.17433074281762,-67.42911183160831,-69.02767182669368,723,0,"(43.753743226012574, -68.228391829151)",7961.0,723_0_no,0,0.0,0.0,0.0,0.0
NO,43.76492547942778,-69.82710064609802,44.34427786154539,43.1855141337781,-69.02767179766705,-70.62652949452898,724,0,"(43.76492547942778, -69.82710064609802)",558621.0,724_0_no,60,60.0,0.00010740734773665866,0.00010740734773665866,1.0
NO,43.7761120741158,-71.42610730871291,44.35546331738928,43.19670186647596,-70.6265294654635,-72.22568515196232,725,0,"(43.7761120741158, -71.42610730871291)",388701.0,725_0_no,44,44.0,0.00011319754772948874,0.00011319754772948874,1.0
NO,43.78730301337486,-73.02541210505998,44.36665311734816,43.20789394420957,-72.22568512285791,-73.82513908726206,726,0,"(43.78730301337486, -73.02541210505998)",256998.0,726_0_no,43,43.0,0.00016731647717102856,0.00016731647717102856,1.0
NO,43.79849830050757,-74.6250153236121,44.37784726472444,43.219090370281805,-73.82513905811865,-75.42489158910556,727,0,"(43.79849830050757, -74.6250153236121)",37904.0,727_0_no,8,8.0,0.00021105951878429716,0.00021105951878429716,1.0
NO,43.80969793882097,-76.22491725325148,44.38904576282499,43.23029114799982,-75.42489155992307,-77.02494294657988,728,0,"(43.80969793882097, -76.22491725325148)",240432.0,728_0_no,22,22.0,9.150196313302722e-05,9.150196313302722e-05,1.0
NO,43.82090193162653,-77.82511818327046,44.4002486149611,43.24149628067532,-77.02494291735825,-78.62529344918268,729,0,"(43.82090193162653, -77.82511818327046)",64773.0,729_0_no,2,2.0,3.087706297376993e-05,3.087706297376993e-05,1.0
NO,43.83211028224012,-79.42561840337237,44.41145582444848,43.25270577162435,-78.62529341992182,-80.22594338682292,730,0,"(43.83211028224012, -79.42561840337237)",0.0,730_0_no,0,0.0,0.0,0.0,0.0
NO,43.8545400701772,-82.62751787469774,44.43388332876206,43.27513784162954,-81.82689302048223,-83.42814272891326,732,0,"(43.8545400701772, -82.62751787469774)",57023.0,732_0_no,8,8.0,0.00014029426722550549,0.00014029426722550549,1.0
NO,43.86576151415468,-84.2289177073898,44.4451036302419,43.28636042734008,-83.42814269953429,-85.0296927152453,733,0,"(43.86576151415468, -84.2289177073898)",526635.0,733_0_no,32,32.0,6.0763147151252765e-05,6.0763147151252765e-05,1.0
NO,43.876987329248216,-85.83061799310357,44.45632830238033,43.29758738463294,-85.02969268582682,-86.63154330038033,734,0,"(43.876987329248216, -85.83061799310357)",254667.0,734_0_no,20,20.0,7.853392862051227e-05,7.853392862051227e-05,1.0
NO,43.888217518795976,-87.4326190236092,44.46755734851529,43.30881871684646,-86.63154327092225,-88.23369477629616,735,0,"(43.888217518795976, -87.4326190236092)",246110.0,735_0_no,30,30.0,0.00012189671285197676,0.00012189671285197676,1.0
NO,43.89945208614061,-89.03492109109263,44.478790771989296,43.32005442732349,-88.23369474679842,-89.83614743538683,736,0,"(43.89945208614061, -89.03492109109263)",513718.0,736_0_no,53,53.0,0.00010316944315753,0.00010316944315753,1.0
NO,43.91069103462926,-90.6375244881564,44.490028576149264,43.33129451941135,-89.83614740584936,-91.4389015704634,737,0,"(43.91069103462926, -90.63752448815639)",280562.0,737_0_no,20,20.0,7.128549126396304e-05,7.128549126396304e-05,1.0
NO,43.921934367613545,-92.24042950782044,44.50127076434667,43.342538996461855,-91.4389015408861,-93.04195747475477,738,0,"(43.921934367613545, -92.24042950782044)",321641.0,738_0_no,29,29.0,9.016263473873044e-05,9.016263473873044e-05,1.0
NO,43.93318208844962,-93.843636443523,44.51251733993749,43.35378786183135,-93.04195744513756,-94.64531544190844,739,0,"(43.93318208844962, -93.84363644352301)",283625.0,739_0_no,20,20.0,7.051564565888057e-05,7.051564565888057e-05,1.0
NO,43.94443420049813,-95.44714558912138,44.523768306282165,43.36504111888069,-94.64531541225128,-96.24897576599147,740,0,"(43.94443420049813, -95.44714558912138)",103691.0,740_0_no,15,15.0,0.00014466057806366994,0.00014466057806366994,1.0
NO,43.955690707124255,-97.05095723889272,44.53502366674572,43.376298770975225,-96.24897573629426,-97.8529387414912,741,0,"(43.955690707124255, -97.05095723889272)",306064.0,741_0_no,21,21.0,6.861310052799415e-05,6.861310052799415e-05,1.0
NO,43.96695161169773,-98.65507168753494,44.54628342469769,43.38756082148486,-97.85293871175384,-99.45720466331603,742,0,"(43.96695161169773, -98.65507168753494)",51305.0,742_0_no,6,6.0,0.00011694766591950102,0.00011694766591950102,1.0
NO,43.97821691759279,-100.25948923016747,44.55754758351216,43.39882727378405,-99.4572046335385,-101.06177382679644,743,0,"(43.97821691759279, -100.25948923016747)",28081.0,743_0_no,2,2.0,7.122253481001389e-05,7.122253481001389e-05,1.0
NO,43.98948662818827,-101.86421016233211,44.56881614656773,43.4100981312518,-101.06177379697864,-102.66664652768564,744,0,"(43.98948662818827, -101.86421016233213)",6665.0,744_0_no,1,1.0,0.00015003750937734434,0.00015003750937734434,1.0
NO,44.0007607468675,-103.46923477999393,44.58008911724762,43.42137339727167,-102.66664649782746,-104.2718230621604,745,0,"(44.0007607468675, -103.46923477999393)",171752.0,745_0_no,8,8.0,4.657878801993572e-05,4.657878801993572e-05,1.0
NO,44.01203927701844,-105.07456337954191,44.59136649893957,43.43265307523176,-104.2718230322618,-105.87730372682203,746,0,"(44.01203927701844, -105.07456337954193)",39449.0,746_0_no,4,4.0,0.00010139674009480595,0.00010139674009480595,1.0
NO,44.02332222203359,-106.68019625779006,44.60264829503591,43.44393716852477,-105.87730369688296,-107.48308881869715,747,0,"(44.023322222033585, -106.68019625779006)",10657.0,747_0_no,1,1.0,9.38350380031904e-05,9.38350380031904e-05,1.0
NO,44.03460958531005,-108.28613371197795,44.61393450893356,43.455225680548025,-107.48308878871748,-109.08917863523844,748,0,"(44.03460958531005, -108.28613371197797)",18265.0,748_0_no,0,0.0,0.0,0.0,0.0
NO,44.04590137024953,-109.89237603977186,44.62522514403403,43.46651861470339,-109.08917860521812,-110.6955734743256,749,0,"(44.04590137024953, -109.89237603977186)",18517.0,749_0_no,1,1.0,5.400442836312577e-05,5.400442836312577e-05,1.0
NO,44.05719758025831,-111.49892353926532,44.63652020374347,43.47781597439735,-110.69557344426453,-112.30227363426611,750,0,"(44.05719758025831, -111.49892353926532)",92130.0,750_0_no,7,7.0,7.59795940518832e-05,7.59795940518832e-05,1.0
NO,44.06849821874731,-113.10577650898018,44.64781969147257,43.489117763040994,-112.30227360416424,-113.90927941379614,751,0,"(44.06849821874731, -113.10577650898018)",6193.0,751_0_no,0,0.0,0.0,0.0,0.0
NO,44.07980328913206,-114.71293524786736,44.65912361063671,43.50042398405007,-113.90927938365336,-115.51659111208136,752,0,"(44.07980328913206, -114.71293524786736)",9937.0,752_0_no,1,1.0,0.00010063399416322834,0.00010063399416322834,1.0
